,Family,Type,Host,Level,Moves With Nearby Elements,Offset from Host,Design Option,Type Name,Category,Family Name,Family and Type,Host Id,Type Id,Phase Created,Phase Demolished,Height,Render Appearance,Render Appearance Properties,Elevation from Level,Default Elevation,Assembly Code,Assembly Description,Description,OmniClass Number,OmniClass Title,Type Comments,Type Mark,Area,Volume,Depth,Width,Power connection point indicator on/off,Voltage,Manufacturer,Model,URL,Consideration,Door swing line on/off,Joinery cut line on/off,Control Panel,Digital Plate,Door,Service Panel,Switch,Tumble Dryer,Vents,Water Container,Wheels,Face depth,Face height,Face width,Considerations,Frame,Grease Filter,Lighting,Logo,Rangehood,Body depth,Body height,Body width,Fitting,Fixed Door,Fridge,Fridge Base,Fridge Legs,Joinery cut out dimension - depth,Joinery cut out dimension - height,Joinery cut out dimension -width,Casing,Display Panel,Facing Panel,Handle,Plate,Knob,Keynote,Bottle Material,Cap Material,Contents,Base Level,Base Offset,Column Location Mark,Column Style,Moves With Grids,Room Bounding,Top Level,Top Offset,Show Capital,Show Drop Panel,Capital Top Offset,Length,Height 1,Structural Material,Enable Analytical Model,Rebar Cover - Bottom Face,Rebar Cover - Other Faces,Rebar Cover - Top Face,Capital Height,Capital Top Radius,Drop Panel Length,Drop Panel Thickness,Drop Panel Width,Slab Thickness,b,b 1,Section Shape,Base Connection,Top Connection,d,k,t,x,y,A,W,Height Offset From Level,Related to Mass,Core Thickness,Elevation at Bottom,Elevation at Bottom Core,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Core,Elevation at Top Survey,Perimeter,Thickness,Span Direction,Structural,Absorptance,Heat Transfer Coefficient (U),Roughness,Thermal Mass,Thermal Resistance (R),Default Thickness,Foundation Thickness,Coarse Scale Fill Color,Coarse Scale Fill Pattern,Display in Hidden Views,Pile Type,Cut-off,Pole Height,Total Height,Schedule Level,Mark,System Type,ADA Compliant,Created By,Facucent Drilling,Product Documentation Link,Product Page URL,Finish,WFU,Sanitary Diameter,Sanitary Radius,Waste Connection,Sanitary Connector Left,Sanitary Connector Right,Spout Reach,Spout Reach Offset,Installation Type,Actual Valve Water Flow,CWFU,HWFU,CW Connection,Cold Water Diameter,Cold Water Radius,HW Connection,Hot Water Diameter,Hot Water Radius,Cold Water Connector,Hot Water Connector,Waste Connection Radius,Nominal Height,Nominal Length,Nominal Width,CADworks URL,Product URL,Series,Skirt Material,Vent Connection,Waste Connection NPT,Shipping Weight,Distance from Wall,Chrome Drain Fitting Visibility,Flow Pressure,Cold Water Connection Radius,Hot Water Connection Radius,Cold Water Connection NPT,Hot Water Connection NPT,Tank,Capacity,Inlet Left,Inlet Right,L,Outlet Left,Outlet Right,Overflow Left,Overflow Right,R,Lamp Quantity,Rotation,Spacing,Spacing Left,Track/Bswy Length,Electrical Data,Calculate Coefficient of Utilization,Lamp 10,Lamp 11,Lamp 12,Lamp 2,Lamp 3,Lamp 4,Lamp 5,Lamp 6,Lamp 7,Lamp 8,Lamp 9,Number of Poles,Power Factor,Total Input Wattage,Apparent Load,Supply Voltage,Cost,Diffuser Material,Frame Material,Light Bulb Material,Material,120Volt,277Volt,Lamp,Ballast Factor,Ballast Type,Number Of Lamps,Length1,Length2,Length3,None,At a distance,Ballast Loss,Color Filter,Dimming Lamp Color Temperature Shift,Efficacy,Emit from Line Length,Illuminance,Initial Color,Initial Color Temperature,Initial Intensity,Initial Light Intensity Input Method,Lamp Lumen Depreciation,Lamp Tilt Loss,Light Loss Factor,Light Loss Input Method,Luminaire Dirt Depreciation,Luminous Flux,Luminous Intensity,Photometric Web File,Surface Depreciation Loss,Temperature Color,Temperature Loss,Tilt Angle,Total Light Loss Factor,Voltage Loss,Wattage,Circuit Numbering Option,Feed Through Lugs,MCB Rating,SubFeed Lugs,Apparent Load Phase A,Apparent Load Phase B,Apparent Load Phase C,Branch Circuit Apparent Load Phase A,Branch Circuit Apparent Load Phase B,Branch Circuit Apparent Load Phase C,Feed Through Lugs Apparent Load Phase A,Feed Through Lugs Apparent Load Phase B,Feed Through Lugs Apparent Load Phase C,Feed Through Lugs Current Phase A,Feed Through Lugs Current Phase B,Feed Through Lugs Current Phase C,Total Connected,Total Demand Factor,Total Estimated Demand,Enclosure,Mounting,Panel Name,Solar Panel Angle,Maximum Power (STC),Maximum Power Point Current (STC),Maximum Power Point Voltage (STC),Open Circuit Voltage (STC),Short Circuit Current (STC),Backsheet Material,Front Tempered Glass Material,Solar Cell Material,Base Constraint,Top Constraint,Unconnected Height,Angle,Offset,Corner Mullion,Position,Profile,Width on side 1,Width on side 2,Define Thermal Properties by,Bowl Height,Button Height,Porcelain,Silver Button,Hieght,Black Screen,Buttons,Fascia,Glass,Washing machine,Cable,Connection Box,Induction Cooking,Induction Cooking Pan,Rim,Door thickness,Front,Panel,Plinth height,Dishwasher,Plinth,Work Plane,Aalto Vase Material,Offset from Path,Angled Joins,Baluster Offset,Landing Height Adjustment,Rail Connections,Railing Height,Tangent Joins,Use Landing Height Adjustment,Lateral Offset,Baluster Family,Baluster Length,Baluster Separation,Baluster Shape,Baluster Spacing Type (Stair Railing Only),Baluster Width,Balusters Per Tread (Stair Railing Only),Rail Shape,Railing Thickness,Railing Width,Desired Stair Height,Actual Number of Risers,Actual Riser Height,Actual Tread Depth,Desired Number of Risers,Tread/Riser Start Number,Maximum Riser Height,Minimum Run Width,Minimum Tread Depth,Construction Method,Function,Landing Type,Run Type,Cut Mark Type,Left Lateral Offset,Left Support,Left Support Type,Middle Support,Middle Support Number,Middle Support Type,Right Lateral Offset,Right Support,Right Support Type,Rebar Cover,Connection Method,Horizontal Gap Distance,Notch Extension,Notch Thickness,Vertical Gap Distance,Material Base,Sofa Material,Leg Material,Main Unit,Leg Height,Door Glass,Legs,Top Panel,Stand,CosAng,Diagonal,H,SinAng,Bracket Material,Cushion Material,Base Material,Top Material,Cushion/Chair Back Material,Pipe,Spacing Axis 1,Spacing Axis 2,Extrusion End,Extrusion Start,Level Offset,Reference Level,Fascia Depth,Rafter Cut,Slope,Base Offset From Level,Cutoff Level,Cutoff Offset,Maximum Ridge Height,Sill Height,Head Height,Wall Closure,Trim Projection Ext,Trim Projection Int,Trim Width,Door Material,Analytic Construction,Jamb Pocket,Jamb Rebate,Architrave Offset,Door Panel Width,Frame Thickness,Handle position - X,Handle position - Z,Open dist Elevation 3D,Open dist Plan 2D,Rough Height,Vis - Architrave,Door Ironmongery,Construction Type Id,Solar Heat Gain Coefficient,Visual Light Transmittance,Glazing Material,Handle Material,Install Depth (from outside),Rough Width,Bottom Hung Casement,Casement Pivot,Casement Swing in Plan,Top Hung Casement,Casement,Window Cill Exterior,Window Cill Interior,Casement Depth,Casement Width,Frame Depth,Frame Depth over,Frame Depth under,Frame Width,Operation,Glass Pane Material,Sash Material,Base Extension Distance,Base is Attached,Location Line,Top Extension Distance,Top is Attached,Structural Usage,Wrapping at Ends,Wrapping at Inserts,Justification,Number,Automatically Embed,Curtain Panel,Join Condition,Adjust for Mullion Size,Layout,Border 1 Type,Border 2 Type,Interior Type,Rebar Cover - Exterior Face,Rebar Cover - Interior Face
950367,M_RPC Beetle,M_RPC Beetle,Surface,Level 1,No,600,None,M_RPC Beetle,OST_Entourage,M_RPC Beetle,M_RPC Beetle,None,M_RPC Beetle,Working Drawings,None,0,RPC-16-0U6E-L4EG-ENH1-J3KF-SVEL-0TX4-C0,"{2, 15},{39, RPC-16-0U6E-L4EG-ENH1-J3KF-SVEL-0TX4-C0},{1, 0},{1, 0},{2, 46},{1, 8},{5, Color},{1, 0},{1, 0},{3, 0.8},{3, 0.8},{3, 0.8},{1, 8},{7, BBoxMin},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{1, 8},{7, BBoxMax},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{2, 11},{9, RPCTypeId},{1, 0},{1, 0},{39, RPC-16-0U6E-L4EG-ENH1-J3KF-SVEL-0TX4-C0},{1, 6},{14, RPCPlantHeight},{1, 0},{1, 0},{4, 4.92},{2, 11},{7, keyword},{1, 0},{1, 0},{27, :Geometry:RPC:VW Beetle [4]},{2, 11},{8, category},{1, 0},{1, 0},{21, :Auto_Economy/Midsize},{2, 11},{12, LocalizedUID},{1, 0},{1, 0},{13, VW Beetle [4]},{2, 14},{6, Height},{1, 0},{1, 0},{4, 4.92},{1, 2},{16, Cast Reflections},{1, 0},{1, 0},{1, 0},{1, 4},{12, Transparency},{1, 0},{1, 0},{2, 18},{1, 4},{7, Tinting},{1, 0},{1, 0},{2, 50},{1, 2},{11, Use Tinting},{1, 0},{1, 0},{1, 0},{1, 2},{13, License Plate},{1, 0},{1, 0},{1, 0},{2, 11},{21, License Plate Texture},{1, 0},{1, 0},{64, __RPC:/object data/textures/car/plate/textures/default/rgb/0/0/0},{2, 11},{23, i_License Plate Texture},{1, 0},{1, 0},{0, },{1, 2},{12, Custom Plate},{1, 0},{1, 0},{1, 0},{2, 11},{23, License Plate File Name},{1, 0},{1, 0},{0, },{2, 11},{11, RPCFilePath},{1, 0},{1, 0},{92, C:\RevitRender\Version2015940\2017\assetlibrary_base.fbm\RPCs\ArchVision_Demo_VW_Beetle4.rpc},{2, 11},{20, AdvancedUIDefinition},{1, 0},{1, 0},{0, },{2, 11},{10, AssetLibID},{1, 0},{1, 0},{36, 4D3F6E72-3F99-4203-98E9-AF80B3C7A7A4},{2, 11},{10, BaseSchema},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{12, ExchangeGUID},{1, 0},{1, 0},{0, },{1, 2},{6, Hidden},{1, 0},{1, 0},{1, 0},{1, 4},{11, RPCCategory},{1, 0},{1, 0},{1, 0},{2, 11},{8, RPCImage},{1, 0},{1, 0},{0, },{1, 4},{13, SchemaVersion},{1, 0},{1, 0},{1, 5},{2, 11},{12, UIDefinition},{1, 0},{1, 0},{0, },{2, 11},{6, UIName},{1, 0},{1, 0},{39, RPC-16-0U6E-L4EG-ENH1-J3KF-SVEL-0TX4-C0},{2, 11},{11, VersionGUID},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{9, assettype},{1, 0},{1, 0},{11, RPCGeometry},{2, 11},{11, description},{1, 0},{1, 0},{0, },{2, 11},{9, localname},{1, 0},{1, 0},{3, RPC},{2, 11},{9, localtype},{1, 0},{1, 0},{3, RPC},{1, 4},{8, revision},{1, 0},{1, 0},{1, 1},{2, 11},{9, thumbnail},{1, 0},{1, 0},{0, },{1, 4},{7, version},{1, 0},{1, 0},{1, 1},{1, 2},{20, RPC_Cast Reflections},{1, 0},{1, 0},{1, 1},{1, 4},{16, RPC_Transparency},{1, 0},{1, 0},{2, 18},{1, 4},{11, RPC_Tinting},{1, 0},{1, 0},{2, 50},{1, 2},{15, RPC_Use Tinting},{1, 0},{1, 0},{1, 0},{1, 2},{17, RPC_License Plate},{1, 0},{1, 0},{1, 0},{2, 11},{25, RPC_License Plate Texture},{1, 0},{1, 0},{64, __RPC:/object data/textures/car/plate/textures/default/rgb/0/0/0},{2, 11},{27, RPC_i_License Plate Texture},{1, 0},{1, 0},{0, },{1, 2},{16, RPC_Custom Plate},{1, 0},{1, 0},{1, 0},{2, 11},{27, RPC_License Plate File Name},{1, 0},{1, 0},{0, },{21, assetlibrary_base.fbx},{1, 5},",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954641,YinYin,YinYin,Level : Level 1 Living Rm.,Level 1 Living Rm.,No,0,None,YinYin,OST_Entourage,RPC Female,YinYin,None,YinYin,Working Drawings,None,0,RPC-8-FUM5-CKXX-U6B5-E,"{2, 15},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 0},{1, 0},{2, 38},{1, 8},{5, Color},{1, 0},{1, 0},{3, 0.8},{3, 0.8},{3, 0.8},{1, 8},{7, BBoxMin},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{1, 8},{7, BBoxMax},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{2, 11},{9, RPCTypeId},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 6},{14, RPCPlantHeight},{1, 0},{1, 0},{4, 5.75},{2, 11},{7, keyword},{1, 0},{1, 0},{43, :Geometry:RPC:YinYin:Woman:Asian:Black Hair},{2, 11},{8, category},{1, 0},{1, 0},{17, :People [Resorts]},{2, 11},{12, LocalizedUID},{1, 0},{1, 0},{6, YinYin},{2, 14},{6, Height},{1, 0},{1, 0},{4, 5.75},{1, 2},{16, Cast Reflections},{1, 0},{1, 0},{1, 0},{1, 2},{6, Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{9, Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{12, Cast Shadows},{1, 0},{1, 0},{1, 1},{1, 2},{20, Apply Filter Effects},{1, 0},{1, 0},{1, 0},{2, 11},{28, Apply Filter Effects-Text-FC},{1, 0},{1, 0},{4, None},{2, 11},{11, RPCFilePath},{1, 0},{1, 0},{85, C:\RevitRender\Version2015940\2017\assetlibrary_base.fbm\RPCs\ArchVision_R_YinYin.rpc},{2, 11},{20, AdvancedUIDefinition},{1, 0},{1, 0},{0, },{2, 11},{10, AssetLibID},{1, 0},{1, 0},{36, 4D3F6E72-3F99-4203-98E9-AF80B3C7A7A4},{2, 11},{10, BaseSchema},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{12, ExchangeGUID},{1, 0},{1, 0},{0, },{1, 2},{6, Hidden},{1, 0},{1, 0},{1, 0},{1, 4},{11, RPCCategory},{1, 0},{1, 0},{1, 0},{2, 11},{8, RPCImage},{1, 0},{1, 0},{0, },{1, 4},{13, SchemaVersion},{1, 0},{1, 0},{1, 5},{2, 11},{12, UIDefinition},{1, 0},{1, 0},{0, },{2, 11},{6, UIName},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{2, 11},{11, VersionGUID},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{9, assettype},{1, 0},{1, 0},{11, RPCGeometry},{2, 11},{11, description},{1, 0},{1, 0},{0, },{2, 11},{9, localname},{1, 0},{1, 0},{3, RPC},{2, 11},{9, localtype},{1, 0},{1, 0},{3, RPC},{1, 4},{8, revision},{1, 0},{1, 0},{1, 1},{2, 11},{9, thumbnail},{1, 0},{1, 0},{0, },{1, 4},{7, version},{1, 0},{1, 0},{1, 1},{1, 2},{20, RPC_Cast Reflections},{1, 0},{1, 0},{1, 1},{1, 2},{10, RPC_Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{13, RPC_Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{16, RPC_Cast Shadows},{1, 0},{1, 0},{1, 1},{21, assetlibrary_base.fbx},{1, 5},",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954992,YinYin,YinYin,Floor : Generic 300,Level 2,No,0,None,YinYin,OST_Entourage,RPC Female,YinYin,None,YinYin,Working Drawings,None,0,RPC-8-FUM5-CKXX-U6B5-E,"{2, 15},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 0},{1, 0},{2, 38},{1, 8},{5, Color},{1, 0},{1, 0},{3, 0.8},{3, 0.8},{3, 0.8},{1, 8},{7, BBoxMin},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{1, 8},{7, BBoxMax},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{2, 11},{9, RPCTypeId},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 6},{14, RPCPlantHeight},{1, 0},{1, 0},{4, 5.75},{2, 11},{7, keyword},{1, 0},{1, 0},{43, :Geometry:RPC:YinYin:Woman:Asian:Black Hair},{2, 11},{8, category},{1, 0},{1, 0},{17, :People [Resorts]},{2, 11},{12, LocalizedUID},{1, 0},{1, 0},{6, YinYin},{2, 14},{6, Height},{1, 0},{1, 0},{4, 5.75},{1, 2},{16, Cast Reflections},{1, 0},{1, 0},{1, 0},{1, 2},{6, Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{9, Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{12, Cast Shadows},{1, 0},{1, 0},{1, 1},{1, 2},{20, Apply Filter Effects},{1, 0},{1, 0},{1, 0},{2, 11},{28, Apply Filter Effects-Text-FC},{1, 0},{1, 0},{4, None},{2, 11},{11, RPCFilePath},{1, 0},{1, 0},{85, C:\RevitRender\Version2015940\2017\assetlibrary_base.fbm\RPCs\ArchVision_R_YinYin.rpc},{2, 11},{20, AdvancedUIDefinition},{1, 0},{1, 0},{0, },{2, 11},{10, AssetLibID},{1, 0},{1, 0},{36, 4D3F6E72-3F99-4203-98E9-AF80B3C7A7A4},{2, 11},{10, BaseSchema},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{12, ExchangeGUID},{1, 0},{1, 0},{0, },{1, 2},{6, Hidden},{1, 0},{1, 0},{1, 0},{1, 4},{11, RPCCategory},{1, 0},{1, 0},{1, 0},{2, 11},{8, RPCImage},{1, 0},{1, 0},{0, },{1, 4},{13, SchemaVersion},{1, 0},{1, 0},{1, 5},{2, 11},{12, UIDefinition},{1, 0},{1, 0},{0, },{2, 11},{6, UIName},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{2, 11},{11, VersionGUID},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{9, assettype},{1, 0},{1, 0},{11, RPCGeometry},{2, 11},{11, description},{1, 0},{1, 0},{0, },{2, 11},{9, localname},{1, 0},{1, 0},{3, RPC},{2, 11},{9, localtype},{1, 0},{1, 0},{3, RPC},{1, 4},{8, revision},{1, 0},{1, 0},{1, 1},{2, 11},{9, thumbnail},{1, 0},{1, 0},{0, },{1, 4},{7, version},{1, 0},{1, 0},{1, 1},{1, 2},{20, RPC_Cast Reflections},{1, 0},{1, 0},{1, 1},{1, 2},{10, RPC_Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{13, RPC_Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{16, RPC_Cast Shadows},{1, 0},{1, 0},{1, 1},{21, assetlibrary_base.fbx},{1, 5},",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955125,YinYin,YinYin,Floor : Insitu Concrete 225mm,Level 2,No,0,None,YinYin,OST_Entourage,RPC Female,YinYin,None,YinYin,Working Drawings,None,0,RPC-8-FUM5-CKXX-U6B5-E,"{2, 15},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 0},{1, 0},{2, 38},{1, 8},{5, Color},{1, 0},{1, 0},{3, 0.8},{3, 0.8},{3, 0.8},{1, 8},{7, BBoxMin},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{1, 8},{7, BBoxMax},{1, 0},{1, 0},{1, 0},{1, 0},{1, 0},{2, 11},{9, RPCTypeId},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{1, 6},{14, RPCPlantHeight},{1, 0},{1, 0},{4, 5.75},{2, 11},{7, keyword},{1, 0},{1, 0},{43, :Geometry:RPC:YinYin:Woman:Asian:Black Hair},{2, 11},{8, category},{1, 0},{1, 0},{17, :People [Resorts]},{2, 11},{12, LocalizedUID},{1, 0},{1, 0},{6, YinYin},{2, 14},{6, Height},{1, 0},{1, 0},{4, 5.75},{1, 2},{16, Cast Reflections},{1, 0},{1, 0},{1, 0},{1, 2},{6, Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{9, Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{12, Cast Shadows},{1, 0},{1, 0},{1, 1},{1, 2},{20, Apply Filter Effects},{1, 0},{1, 0},{1, 0},{2, 11},{28, Apply Filter Effects-Text-FC},{1, 0},{1, 0},{4, None},{2, 11},{11, RPCFilePath},{1, 0},{1, 0},{85, C:\RevitRender\Version2015940\2017\assetlibrary_base.fbm\RPCs\ArchVision_R_YinYin.rpc},{2, 11},{20, AdvancedUIDefinition},{1, 0},{1, 0},{0, },{2, 11},{10, AssetLibID},{1, 0},{1, 0},{36, 4D3F6E72-3F99-4203-98E9-AF80B3C7A7A4},{2, 11},{10, BaseSchema},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{12, ExchangeGUID},{1, 0},{1, 0},{0, },{1, 2},{6, Hidden},{1, 0},{1, 0},{1, 0},{1, 4},{11, RPCCategory},{1, 0},{1, 0},{1, 0},{2, 11},{8, RPCImage},{1, 0},{1, 0},{0, },{1, 4},{13, SchemaVersion},{1, 0},{1, 0},{1, 5},{2, 11},{12, UIDefinition},{1, 0},{1, 0},{0, },{2, 11},{6, UIName},{1, 0},{1, 0},{22, RPC-8-FUM5-CKXX-U6B5-E},{2, 11},{11, VersionGUID},{1, 0},{1, 0},{9, RPCSchema},{2, 11},{9, assettype},{1, 0},{1, 0},{11, RPCGeometry},{2, 11},{11, description},{1, 0},{1, 0},{0, },{2, 11},{9, localname},{1, 0},{1, 0},{3, RPC},{2, 11},{9, localtype},{1, 0},{1, 0},{3, RPC},{1, 4},{8, revision},{1, 0},{1, 0},{1, 1},{2, 11},{9, thumbnail},{1, 0},{1, 0},{0, },{1, 4},{7, version},{1, 0},{1, 0},{1, 1},{1, 2},{20, RPC_Cast Reflections},{1, 0},{1, 0},{1, 1},{1, 2},{10, RPC_Jitter},{1, 0},{1, 0},{1, 1},{1, 2},{13, RPC_Billboard},{1, 0},{1, 0},{1, 0},{1, 2},{16, RPC_Cast Shadows},{1, 0},{1, 0},{1, 1},{21, assetlibrary_base.fbx},{1, 5},",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
